id,Feature_ID,Vehicles_Per_Hour,geometry
vehicles_per_segment_combined_simp.3637,3637,22.0,"LINESTRING (329947.51888998196 3323116.498403362, 330031.21190370905 3323214.097470105, 330013.9187146077 3323247.1887049293)"
vehicles_per_segment_combined_simp.3638,3638,17.0,"LINESTRING (330324.46988627524 3325609.8419799223, 330432.33301695355 3325787.889142387, 330482.8877867086 3325876.9095395072, 330511.5548980642 3325922.365456743, 330533.46700067614 3325917.3724771356, 330972.83958280366 3325897.3249257966, 331014.7884306301 3325981.732337045)"
vehicles_per_segment_combined_simp.3639,3639,34.0,"LINESTRING (330403.5558590068 3322848.958381988, 330614.7144647159 3322653.261764892, 330652.07106456993 3322616.9914636277, 330670.9468314713 3322602.2900206945, 330703.0108727972 3322606.6883139145)"
vehicles_per_segment_combined_simp.3640,3640,18.0,"LINESTRING (329957.03026118595 3318368.845628227, 330033.84319063264 3318318.109921689, 330024.040684046 3318323.9422120783)"
vehicles_per_segment_combined_simp.3641,3641,30.0,"LINESTRING (330024.040684046 3318323.9422120783, 330023.1996793555 3318322.597100689, 330048.4835311937 3318316.221967537, 330096.59443762066 3318332.000755374)"
vehicles_per_segment_combined_simp.3642,3642,48.0,"LINESTRING (330075.7783474204 3323646.3243737677, 330133.8511151248 3323784.3394444543, 330156.56169212825 3323812.148620541, 330195.1986427123 3323866.588829281)"
vehicles_per_segment_combined_simp.3643,3643,4.0,"LINESTRING (330226.46235044417 3330845.696067408, 330229.16410927894 3330864.6118541467, 330460.29140294885 3331343.9651095737, 330483.094592643 3331378.757155035, 330594.2967449158 3331564.1801138287, 330613.9410083596 3331587.934799258, 330625.7305975775 3331602.387130571, 330673.28607098653 3331635.9116332424, 330727.7483136356 3331661.0154062673, 330900.9122144401 3331720.32471202, 331007.664698442 3331748.5064745983, 331054.4465140255 3331756.878732232, 331058.78005865146 3331705.137208137)"
vehicles_per_segment_combined_simp.3644,3644,65.0,"LINESTRING (330226.46235044417 3330845.696067408, 330223.7605847996 3330826.7802813905, 330239.9606159985 3330858.3478964926, 330269.3693463117 3330921.307591162)"
vehicles_per_segment_combined_simp.3645,3645,5.0,"LINESTRING (330226.46235044417 3330845.696067408, 330229.16410927894 3330864.6118541467, 330314.2744052796 3331039.016129237, 330437.01451468124 3331297.2072759685, 330461.03655307903 3331329.7632576316, 330496.40643756656 3331360.5924122576, 330727.06594599097 3331522.669931862, 330845.4081091002 3331614.861121546, 330857.10950273194 3331629.8693469106, 330862.6074529133 3331642.644834789, 330866.29822852794 3331657.0001726253, 330853.18376584107 3331857.3078695303, 330849.3703624139 3331891.401169413, 330842.8024839377 3331921.8783729044, 330830.6972880561 3331962.085733011, 330795.61448672763 3332093.886060875, 330779.1917168747 3332185.489123297, 330788.6138608216 3332162.007697725)"
vehicles_per_segment_combined_simp.3646,3646,65.0,"LINESTRING (330269.3693463117 3330921.307591162, 330375.92824805493 3331130.1922823535, 330431.5356898636 3331248.1797037455, 330464.828655898 3331263.0577644114)"
vehicles_per_segment_combined_simp.3647,3647,65.0,"LINESTRING (330257.16095503216 3325102.9107459174, 330446.6739364814 3325089.685653063, 330459.21112738515 3325089.603789147, 330449.99483839556 3325067.296055043)"
vehicles_per_segment_combined_simp.3648,3648,4.0,"LINESTRING (330559.1959076101 3331381.742438289, 330561.70082154084 3331394.1758689573, 330580.8078330271 3331370.4897566834, 330595.53294323 3331337.669576198, 330604.4288641827 3331295.626727144, 330670.6077365255 3331292.7235680185, 330671.0553781089 3331340.6091276086, 330674.3132381309 3331351.8669375144, 330678.4495401338 3331357.5681242296, 330732.1812453614 3331397.760481674, 330774.0802782872 3331433.2571098455, 330831.72351885005 3331401.883725766, 330919.59140861745 3331392.7729340317, 330940.7157218473 3331449.7751168623)"
vehicles_per_segment_combined_simp.3649,3649,17.0,"LINESTRING (330559.1959076101 3331381.742438289, 330556.6909890713 3331369.30900814, 330575.4631020847 3331380.2170567024, 330723.7605808661 3331483.2538562226, 330842.30954287783 3331576.328750215, 330883.4945227178 3331615.6060280097, 330892.9095251362 3331626.104085018, 330899.63638846844 3331637.308633131, 330904.6745819049 3331651.5324113388, 330904.8293204473 3331674.1458934005, 330901.30697378505 3331683.2907145545, 330888.3095811115 3331703.1130578653, 330951.3811078626 3331723.9836735255)"
vehicles_per_segment_combined_simp.3650,3650,54.0,"LINESTRING (330559.1959076101 3331381.742438289, 330561.70082154084 3331394.1758689573, 330610.0334457102 3331428.0207756576, 330658.9414345963 3331467.954443275, 330711.1435979458 3331502.7379693524, 330771.3790395649 3331545.934558234, 330852.52848544216 3331607.7673507407, 330864.1181729095 3331621.7795417574, 330875.85945151426 3331645.6561379614, 330878.69457828975 3331673.3280798066, 330863.48275660904 3331881.42834467, 330860.09002029843 3331898.9967168616, 330826.98612904095 3332015.356634275)"
vehicles_per_segment_combined_simp.3651,3651,15.0,"LINESTRING (330588.49604633125 3326592.6038755323, 330595.3407322207 3326592.454341406, 330597.63541874266 3326490.7591553153, 330608.3195386391 3326423.154662573)"
vehicles_per_segment_combined_simp.3652,3652,31.0,"LINESTRING (330588.49604633125 3326592.6038755323, 330595.4378197534 3326598.7719509024, 330596.9081285854 3326681.895432942, 330765.0137768283 3327066.097485454)"
vehicles_per_segment_combined_simp.3653,3653,64.0,"LINESTRING (330810.4927264919 3327060.671012299, 330809.6796265979 3327061.099224254, 330816.6630719807 3327038.5980278975, 330834.8289784017 3327003.287006086, 330878.1631799212 3326967.9223910933, 330885.4308357198 3326963.9307312504, 330908.0005259982 3326957.9305298505, 330924.45098239655 3326955.3500815216, 330932.1990133126 3326951.2402238967, 330934.20953440975 3326944.003401177, 330930.8074709585 3326935.9627124807, 330949.87780533626 3326909.285223408, 331005.81960746745 3326892.6074684225)"
vehicles_per_segment_combined_simp.3654,3654,49.0,"LINESTRING (330810.4927264919 3327060.671012299, 330806.2900038555 3327078.99994033, 330805.1382220603 3327098.1966406507, 330807.4622732969 3327117.6725664358, 330819.71133604494 3327174.356420967, 330765.0137768283 3327066.097485454)"
vehicles_per_segment_combined_simp.3655,3655,96.0,"LINESTRING (330847.35619748675 3327731.4541385085, 330840.0743013008 3327721.9209798267, 330848.986588323 3328220.771759075, 330860.53713443 3328483.2254342986, 330868.980246673 3328562.1401018277, 330878.0768572437 3328702.4620658765, 330881.1104202884 3328874.916152823, 330903.5715832291 3329002.841514222)"
vehicles_per_segment_combined_simp.3656,3656,4.0,"LINESTRING (330847.35619748675 3327731.4541385085, 330854.99589759286 3327732.88892264, 330884.9036926379 3327721.343718478, 330937.9462103994 3327703.0136602055, 330954.35185409116 3327703.870576731, 330975.4569698719 3327696.784271444, 331314.3256133022 3327572.5265519624, 331502.7502648797 3327484.613354251, 331516.61212954513 3327476.7519997214, 331541.57048024697 3327456.7480415697, 331553.40094622027 3327442.1552712163, 331558.9213295942 3327437.4147293284, 331564.95932233456 3327434.994359495, 331569.51442042075 3327449.1149420547, 331582.9000110199 3327466.8698386378, 331642.1314230639 3327531.5944339, 331696.0007460078 3327598.840147665, 331624.3654334772 3327511.1348803733, 331627.4130196166 3327502.33030052, 331648.8859901016 3327500.3393174605, 331680.32256664615 3327500.413402374, 331682.7883824012 3327491.3960052156, 331699.69438023877 3327455.551446741, 331685.4819502629 3327440.4697097014, 331673.2516817509 3327422.5861894153, 331661.141385089 3327399.9338291143, 331640.7563767962 3327340.602069271, 331632.23025786364 3327337.9608041295, 331615.2321984188 3327336.225014633, 331594.1242105664 3327336.8801349513, 331623.92065558373 3327336.868290121, 331598.89180901955 3327337.5833073575)"
vehicles_per_segment_combined_simp.3657,3657,27.0,"LINESTRING (330847.35619748675 3327731.4541385085, 330854.99589759286 3327732.88892264, 330937.9462103994 3327703.0136602055, 330949.0468990422 3327707.543872453)"
vehicles_per_segment_combined_simp.3658,3658,117.0,"LINESTRING (330847.35619748675 3327731.4541385085, 330840.0743013008 3327721.9209798267, 330845.8890402049 3327667.287879166, 330846.3057520097 3327600.210308858)"
vehicles_per_segment_combined_simp.3659,3659,4.0,"LINESTRING (330907.5649342238 3330503.2906450406, 330913.330073576 3330608.7425918994, 330918.30610269785 3330719.306320366, 330918.9291803357 3330822.6200455837, 330919.7215690921 3330943.2256460744, 330930.86128309136 3330934.185563149, 330931.20443143556 3331107.124916766, 330927.34947193996 3331117.0353324017)"
vehicles_per_segment_combined_simp.3660,3660,127.0,"LINESTRING (330907.5649342238 3330503.2906450406, 330918.30610269785 3330719.306320366, 330919.7215690921 3330943.2256460744, 330969.81670397794 3330920.247206182)"
vehicles_per_segment_combined_simp.3661,3661,4.0,"LINESTRING (330942.9536550692 3325055.0175149566, 330949.8889530925 3325123.6450157454, 331093.1638620377 3325296.831854406, 331128.6890776736 3325336.7520553363, 331310.80318716075 3325552.582459881, 331327.80100942776 3325621.081660219)"
vehicles_per_segment_combined_simp.3662,3662,64.0,"LINESTRING (330942.9536550692 3325055.0175149566, 330952.4268749107 3325050.1052952195, 330967.3153025644 3325046.1078410745, 331015.41842122725 3325038.1647855854, 331077.9917940848 3325017.8056213516, 331213.5208721211 3324968.504097707, 331241.12266670587 3324963.314737748, 331355.82575088344 3324958.5671213334, 331376.2903531416 3324956.5359014943)"
vehicles_per_segment_combined_simp.3663,3663,37.0,"LINESTRING (330805.0588345883 3315858.1097603613, 330810.03408371785 3315861.5257710805, 330923.0133277817 3315687.1908414853, 331033.8593789969 3315524.6409852803, 331078.12112235 3315464.65560388, 331114.6570505196 3315423.412679272, 331135.8560261909 3315401.915106902, 331343.38609080925 3315210.733731113, 331505.84226739436 3315057.7130578435, 331628.0855585077 3314919.939991265, 331669.79968112346 3314882.5004695137, 331708.81958982826 3314851.975329336, 331764.09364426 3314817.4341204623, 331953.3718493638 3314726.20496845, 332034.87027576833 3314682.952778535, 332203.6524041139 3314589.4894111035, 332298.28590249177 3314533.7349392967, 332545.54271123616 3314381.6641601576, 332685.3572862665 3314287.3165283646, 332753.6259857049 3314237.0641546235, 332893.0720819782 3314130.8631373625, 333005.9566845094 3314042.912699321, 333030.383556278 3314017.3796151374, 333051.5103906532 3313990.6769061396, 333144.34319626924 3313853.2552013285, 333167.2428156873 3313822.424306381, 333192.7570710762 3313792.108374647, 333292.97699966526 3313683.3999050506, 333318.39685301227 3313646.7668417357, 333479.6080625831 3313388.371689587, 333610.27561199205 3313185.0908886525, 333663.22706477146 3313097.8268638398, 333921.7679874314 3312709.716640783, 333953.54066857765 3312658.5786885647, 333976.84665537835 3312615.8820012193, 333985.6236133191 3312595.9070602763, 334032.4792476001 3312468.717158161, 334073.31039905385 3312351.8166005947, 334141.68170840543 3312081.4105703807, 334167.14092755574 3311995.337157379, 334158.13199836964 3311999.869667125)"
vehicles_per_segment_combined_simp.3664,3664,60.0,"LINESTRING (330805.0588345883 3315858.1097603613, 330800.08358233375 3315854.693751753, 330974.02617279615 3315595.285163809, 331176.65852651326 3315684.649017168, 331176.64444275596 3315698.4700625716)"
vehicles_per_segment_combined_simp.3665,3665,4.0,"LINESTRING (331054.3340617279 3316107.005475903, 331063.05899506726 3316046.232151763, 331073.7587682798 3315931.4401615937, 331078.29986720596 3315912.746460962, 331101.9126553134 3315853.4088499905, 331168.5515313405 3315697.4106505215, 331176.65852651326 3315684.649017168, 331176.64444275596 3315698.4700625716)"
vehicles_per_segment_combined_simp.3666,3666,124.0,"LINESTRING (331395.94777306035 3333145.8393951715, 331394.79012179613 3333170.9119558367, 331415.4954158728 3333157.291087615, 331415.3529644264 3333173.1465357435, 331432.43656760687 3333281.640268994, 331463.1830897455 3333495.576098279, 331456.2908080369 3333575.332778963)"
vehicles_per_segment_combined_simp.3667,3667,30.0,"LINESTRING (331395.94777306035 3333145.8393951715, 331394.79012179613 3333170.9119558367, 331423.68177375826 3333150.6247382886, 331621.04365079314 3333086.294535012, 331736.773078855 3333500.587621127, 332035.1838452016 3333420.7501677624, 332031.8551249019 3333436.277301208)"
vehicles_per_segment_combined_simp.3668,3668,4.0,"LINESTRING (331395.94777306035 3333145.8393951715, 331397.10543397226 3333120.766835718, 331417.13319905824 3333132.10031039, 331427.9675481024 3333134.705779545, 331439.24459789565 3333134.7546482338, 331450.19520681596 3333132.369568506, 331627.6002382257 3333073.8884859197, 331660.8174173405 3333065.397926982, 331667.16846486554 3333064.7464041105, 331679.74570351443 3333067.879752877, 331795.4396588396 3333032.629384811, 332121.8461594229 3332948.5977037232, 332229.1543599379 3332919.4665839896, 332229.1813968759 3332914.9208520786)"
vehicles_per_segment_combined_simp.3669,3669,61.0,"LINESTRING (331349.7338290474 3324414.9995975476, 331506.8033454084 3324184.0052028974)"
vehicles_per_segment_combined_simp.3670,3670,61.0,"LINESTRING (331506.8033454084 3324184.0052028974, 331523.02112600335 3324165.909005261, 331531.7949394641 3324159.345124195, 331570.22322845226 3324142.905373593)"
vehicles_per_segment_combined_simp.3671,3671,94.0,"LINESTRING (331570.42173067224 3331523.586387755, 331788.5155403788 3331621.6885321396, 331753.1876570197 3331631.121973026)"
vehicles_per_segment_combined_simp.3672,3672,61.0,"LINESTRING (331570.22322845226 3324142.905373593, 331530.4543337192 3324008.373660886, 331607.6149212534 3323982.6956478744, 331700.3714595478 3323955.006535895, 331673.10452650813 3323868.5079677044, 331652.7060070566 3323814.9410411417, 331704.12940948724 3323796.640693057, 331778.42080202326 3323766.1299046543, 331769.9053565572 3323745.381413394)"
vehicles_per_segment_combined_simp.3673,3673,61.0,"LINESTRING (331769.9053565572 3323745.381413394, 331764.6123232407 3323727.206751981, 331767.3823659854 3323706.43365455, 331778.22115937516 3323683.431208366, 331790.12744662224 3323667.174977926, 331808.8153483359 3323633.8537871847, 331820.1431027574 3323617.6064138366, 331835.5162745155 3323600.96482611, 331880.52587769786 3323560.4802322234, 331899.50105208746 3323552.3201023317, 331907.71214194805 3323546.7628819076, 331905.64512248454 3323531.384808234, 331907.9058688743 3323521.483821197, 331913.080078754 3323512.868780494, 331920.4994283299 3323505.9933098494, 331934.5984753883 3323500.679017918, 331959.39810484456 3323459.0004399694)"
vehicles_per_segment_combined_simp.3674,3674,39.0,"LINESTRING (331953.5382006441 3323629.542622993, 331966.02224405296 3323556.1848510173, 331959.39810484456 3323459.0004399694)"
vehicles_per_segment_combined_simp.3675,3675,6.0,"LINESTRING (332295.44354784634 3332096.3078451343, 333589.6312517604 3332281.303915151, 334368.07297192153 3332399.261929018, 334387.5629799622 3332400.6313797454, 334453.66461403476 3332418.704304544, 334528.5668706146 3332445.181441164, 334553.4763880359 3332430.0845524063)"
vehicles_per_segment_combined_simp.3676,3676,125.0,"LINESTRING (332295.44354784634 3332096.3078451343, 333615.2327244162 3332285.2402205756)"
vehicles_per_segment_combined_simp.3677,3677,32.0,"LINESTRING (332045.50802063406 3322541.936438778, 332182.5088871296 3322333.32119265, 332325.1621767207 3322140.8076901305)"
vehicles_per_segment_combined_simp.3678,3678,4.0,"LINESTRING (332218.4682626379 3333185.586289039, 332294.05638002034 3333200.0647661486, 332296.23702996556 3333210.3416264206, 332222.24024402694 3333300.1595392833, 332206.78221821605 3333374.235829886)"
