id,Feature_ID,Passengers_Per_Hour,geometry
passenger_flow_mpp.6803,6803,442.0,"LINESTRING (332476.8516849871 3322837.358596879, 332475.443539224 3322825.7452450637, 332474.64453427074 3322792.16689159, 332477.12975559046 3322758.8712766217, 332482.704081205 3322732.0695056007, 332543.3899150285 3322516.3028453225, 332558.5283274872 3322471.2859613234, 332627.9299668475 3322225.677502734)"
passenger_flow_mpp.6804,6804,442.0,"LINESTRING (336256.61180078867 3329711.930522078, 336313.8293663433 3329747.663071999, 336318.93400057685 3329754.4714978244)"
passenger_flow_mpp.6805,6805,442.0,"LINESTRING (340009.1383845372 3338028.4737705085, 340041.5234942726 3338029.985067175, 340214.95934142184 3338046.0832854463)"
passenger_flow_mpp.6806,6806,442.0,"LINESTRING (339849.11098576785 3324907.8038242576, 340006.62962285144 3324927.1401863806)"
passenger_flow_mpp.6807,6807,442.0,"LINESTRING (340288.88521537744 3331065.8996604984, 340294.327273448 3331082.2274249536, 340310.6126547754 3331101.834391014)"
passenger_flow_mpp.6808,6808,442.0,"LINESTRING (341946.24827758037 3327205.167116116, 341953.16081068834 3327194.403752217)"
passenger_flow_mpp.6809,6809,443.0,"LINESTRING (326697.46370306355 3323215.7553570266, 326767.87525851675 3323236.2328453315, 326815.4486556094 3323249.4550198433)"
passenger_flow_mpp.6810,6810,443.0,"LINESTRING (331364.5313743329 3330909.787773544, 331514.07670466055 3330903.180510985)"
passenger_flow_mpp.6811,6811,443.0,"LINESTRING (333162.75194741203 3325708.420173303, 333191.29497807473 3325783.3884727224)"
passenger_flow_mpp.6812,6812,443.0,"LINESTRING (342123.770213272 3334140.940527786, 342163.08365284733 3334146.1271903724)"
passenger_flow_mpp.6813,6813,444.0,"LINESTRING (327333.88322761736 3318645.6364010028, 327406.95907426137 3318659.239981061, 327439.6190703738 3318662.1358311907)"
passenger_flow_mpp.6814,6814,444.0,"LINESTRING (332894.6982196878 3316572.996227387, 332925.5870634086 3316591.6461400543)"
passenger_flow_mpp.6815,6815,444.0,"LINESTRING (336786.2517998818 3332660.1179243927, 336803.98948117194 3332714.1643866203)"
passenger_flow_mpp.6816,6816,444.0,"LINESTRING (342085.3772051411 3328631.9947011513, 342108.34933959757 3328814.007326844)"
passenger_flow_mpp.6817,6817,445.0,"LINESTRING (336978.2315174035 3329642.135458665, 337000.5865538985 3329647.901700329)"
passenger_flow_mpp.6818,6818,445.0,"LINESTRING (339582.9058661147 3338010.958355236, 339717.5367518893 3338014.867266157, 339750.0174354676 3338016.3829645356)"
passenger_flow_mpp.6819,6819,445.0,"LINESTRING (339884.0111328255 3337771.544103647, 339886.77255030256 3337855.2013721988)"
passenger_flow_mpp.6820,6820,445.0,"LINESTRING (340290.9079956729 3330580.8739411007, 340293.5851438815 3330552.7884611255, 340301.6449660748 3330530.2785582235, 340321.8029433935 3330491.1864331863)"
passenger_flow_mpp.6821,6821,445.0,"LINESTRING (341531.4779550743 3324965.282080121, 341540.60747227713 3325052.4267850146, 341559.47589964233 3325063.4628887386, 341575.73859604716 3325067.6634635273, 341687.1932148608 3325081.1570388945)"
passenger_flow_mpp.6822,6822,446.0,"LINESTRING (325678.2261620075 3325833.225232793, 325715.86184769135 3325634.3782629445, 325777.062767681 3325289.731982592)"
passenger_flow_mpp.6823,6823,446.0,"LINESTRING (326823.07260779524 3322179.616863166, 326861.88254687993 3322027.458454434, 326887.19575489766 3321916.38482646)"
passenger_flow_mpp.6824,6824,446.0,"LINESTRING (329002.2865412658 3329609.7399236, 329007.65197197744 3329608.8184806323, 329021.55593028304 3329603.94633774, 329037.67856486316 3329592.942307634, 329050.4620913272 3329577.999077988, 329055.24539612536 3329569.388379417)"
passenger_flow_mpp.6825,6825,446.0,"LINESTRING (334453.6418757835 3327897.5152673726, 334672.4772011902 3328151.644456309)"
passenger_flow_mpp.6826,6826,446.0,"LINESTRING (339910.45788753 3330734.837542664, 339909.86422530893 3330747.0403946666, 339915.8977685436 3330757.5948640117, 339926.7738089753 3330763.090364564, 339938.90074672794 3330761.805437072)"
passenger_flow_mpp.6827,6827,447.0,"LINESTRING (326551.9179779576 3323137.3807853507, 326595.6222708721 3322980.8479218874, 326660.8722512049 3322718.961767898, 326773.8952299012 3322285.8191131726, 326778.06693065976 3322274.999939771, 326790.7447131383 3322259.058482093, 326806.99205075006 3322224.657775761, 326823.07260779524 3322179.616863166)"
passenger_flow_mpp.6828,6828,447.0,"LINESTRING (333844.61110993766 3326245.563652513, 333892.2548002854 3326501.8177601015)"
passenger_flow_mpp.6829,6829,447.0,"LINESTRING (340006.62962285144 3324927.1401863806, 340029.20509916276 3324929.9111505104)"
passenger_flow_mpp.6830,6830,448.0,"LINESTRING (326815.4486556094 3323249.4550198433, 326903.0819600398 3323270.4746394106)"
passenger_flow_mpp.6831,6831,448.0,"LINESTRING (329090.0323845684 3327747.485184571, 329098.9802067219 3327851.8897856944, 329099.1285221594 3327853.059302491)"
passenger_flow_mpp.6832,6832,448.0,"LINESTRING (330681.9221525353 3326999.315828347, 330688.85473575233 3327011.1823664163)"
passenger_flow_mpp.6833,6833,448.0,"LINESTRING (335435.3111718665 3329607.3295394215, 335442.0998688006 3329603.569736819, 335484.52992450935 3329623.6663429625)"
passenger_flow_mpp.6834,6834,448.0,"LINESTRING (340131.87845458183 3324167.4478724347, 340552.09148549405 3324206.7698084954, 340571.64471016894 3324011.3823107798, 340591.2018623637 3323849.583955668, 340600.09728288697 3323831.0535155856, 340621.8969008324 3323817.768583977, 340636.97940754786 3323813.5599628096, 340672.2854506165 3323813.8260919843)"
passenger_flow_mpp.6835,6835,449.0,"LINESTRING (330403.6523054396 3322848.9569001617, 330614.7144647159 3322653.261764892, 330652.06936431525 3322616.8806289574, 330670.9468314713 3322602.2900206945)"
passenger_flow_mpp.6836,6836,449.0,"LINESTRING (331882.4819879936 3328811.4724146677, 331887.9005903001 3328863.2726579723, 331909.63728412916 3329371.4604616216)"
passenger_flow_mpp.6837,6837,449.0,"LINESTRING (331938.77939665003 3330345.8176235333, 331941.1724899897 3330424.9637135607)"
passenger_flow_mpp.6838,6838,449.0,"LINESTRING (334907.97097442346 3327915.9741963223, 334919.2497277111 3327922.235025379, 334944.1358400356 3327929.289740392, 334957.0667478225 3327929.982906092, 334969.86971077364 3327928.5716824983, 335131.8141808283 3327809.6345299263)"
passenger_flow_mpp.6839,6839,449.0,"LINESTRING (338795.7177427974 3335586.5771989785, 338797.63810116996 3335590.4556579636, 338807.44199341326 3335601.9519062084, 338838.5879226482 3335629.8746406385, 338841.2239805425 3335632.75597251)"
passenger_flow_mpp.6840,6840,449.0,"LINESTRING (339591.84066613915 3327561.9979943256, 339600.56965304515 3327558.8778120046, 339606.735737802 3327551.914974992, 339608.82230573124 3327542.9052529954, 339606.28158884775 3327533.962883805, 339603.43108411087 3327530.2352648606)"
passenger_flow_mpp.6841,6841,449.0,"LINESTRING (340472.08297881857 3331156.1401069723, 340512.526192222 3331179.9422840187, 340623.4228339434 3331249.8379024053, 340628.99297043576 3331248.4269580524, 340634.3366639073 3331244.691316124, 340637.34503441246 3331239.437509393, 340638.7601424848 3331230.6593786054, 340514.40538149304 3331149.983865885)"
passenger_flow_mpp.6842,6842,449.0,"LINESTRING (340782.9660886552 3328025.2507954724, 340789.7252918796 3327918.319392454)"
passenger_flow_mpp.6843,6843,449.0,"LINESTRING (340802.16135766625 3328031.159152943, 340808.3618244796 3327926.918548464, 340820.73055406177 3327908.7812468046, 340827.9511330562 3327901.360465241, 340837.60889577423 3327895.7890255605, 340858.3812831015 3327892.0524497987, 340873.1430191625 3327892.7260862305, 340960.7279475052 3327904.0469005452)"
passenger_flow_mpp.6844,6844,449.0,"LINESTRING (342664.218496492 3325218.695747392, 342843.1862849139 3325237.9323428934)"
passenger_flow_mpp.6845,6845,450.0,"LINESTRING (332773.3919547199 3316499.753550225, 332894.6982196878 3316572.996227387)"
passenger_flow_mpp.6846,6846,450.0,"LINESTRING (333460.6960031508 3328249.3823506897, 333510.5849279292 3328245.6350741684, 333517.6454300334 3328247.0804135827, 333527.4620167271 3328252.25334686)"
passenger_flow_mpp.6847,6847,451.0,"LINESTRING (328223.4198946103 3324118.6748357126, 328258.07632295147 3324225.782804274, 328257.99577933375 3324239.1984201064, 328335.72692124266 3324475.0148748225)"
passenger_flow_mpp.6848,6848,451.0,"LINESTRING (328709.4859020643 3326725.7724578734, 328730.19575501385 3326713.180383522, 328856.4065521369 3326630.8447740823, 328930.56840030954 3326591.9870726527, 328954.7444965661 3326579.3194899107, 328994.5727586518 3326554.4227002524, 329146.8217643228 3326487.770688678)"
passenger_flow_mpp.6849,6849,451.0,"LINESTRING (343683.8044073265 3326322.1963045374, 343815.5410413741 3326336.583588663)"
passenger_flow_mpp.6850,6850,451.0,"LINESTRING (347215.9623537781 3321610.454085718, 347283.79299043503 3321590.449470814, 347322.5448195868 3321588.3617157983, 347352.1767766256 3321596.487583742, 347387.50085887127 3321611.6293139267, 347410.7569615975 3321617.3049664153, 347427.4774169923 3321621.386032216)"
passenger_flow_mpp.6851,6851,451.0,"LINESTRING (347443.3274736086 3321623.494918245, 347501.79643402994 3321624.128381821, 348498.0453971904 3321611.302190956, 348653.23926360003 3321602.523092634, 348743.842567689 3321603.9421104244, 348811.4427503267 3321609.223984417, 348836.3390477374 3321609.769954308, 349089.9172069513 3321607.0776170744, 349581.57904011494 3321597.376623872, 349974.1426558687 3321592.923153203, 350015.4790451032 3321589.3687102688)"
passenger_flow_mpp.6852,6852,452.0,"LINESTRING (330935.56895249017 3331424.2195691927, 330945.5480376885 3331413.3270556745)"
passenger_flow_mpp.6853,6853,452.0,"LINESTRING (333469.65523187246 3327234.435752145, 333548.0795436299 3327051.1084753685)"
passenger_flow_mpp.6854,6854,452.0,"LINESTRING (336825.5659690851 3326747.4841406434, 336830.712557118 3326750.48536295)"
passenger_flow_mpp.6855,6855,452.0,"LINESTRING (336993.8230823885 3318653.0765929758, 337005.0376944523 3318654.4632271593, 337010.19527811836 3318657.3803045256, 337016.98478111014 3318666.25956366, 337060.4533282216 3318885.225061905)"
passenger_flow_mpp.6856,6856,453.0,"LINESTRING (332706.45527348656 3316613.445410479, 332855.4514529799 3316747.353051474)"
passenger_flow_mpp.6857,6857,453.0,"LINESTRING (345406.6554898067 3325520.008067312, 345783.46084928693 3325570.3798620845, 345916.53987298615 3325584.038830078)"
passenger_flow_mpp.6858,6858,454.0,"LINESTRING (337718.4144470463 3318203.538042967, 337774.2852499189 3318203.161586592)"
passenger_flow_mpp.6859,6859,454.0,"LINESTRING (338679.5800751782 3326136.3069872754, 338686.5575532776 3326068.117946087)"
passenger_flow_mpp.6860,6860,454.0,"LINESTRING (342843.1862849139 3325237.9323428934, 343032.9923637813 3325258.3366979007)"
passenger_flow_mpp.6861,6861,455.0,"LINESTRING (328338.9485460619 3317037.5713355406, 328635.22173511377 3316635.7624180354, 328682.9938390156 3316572.9404017823)"
passenger_flow_mpp.6862,6862,455.0,"LINESTRING (334105.4861830132 3328046.5366029995, 334130.5061423892 3328062.456243952, 334161.6992775126 3328084.9345841943)"
passenger_flow_mpp.6863,6863,455.0,"LINESTRING (335681.31377733656 3329269.52729089, 335751.92229730345 3329362.4821771854)"
passenger_flow_mpp.6864,6864,456.0,"LINESTRING (336820.125358753 3325472.5660360833, 336822.3448102559 3325318.440196587, 336834.9749207925 3325194.3147024643, 336829.4833842444 3325188.187931657, 336827.36994352576 3325182.2328984286, 336826.22140434856 3325156.752681026, 336841.9373790387 3325065.1736620963, 336849.55545544194 3325006.4174047597, 336853.9213978789 3324949.4829838057, 336856.8012644714 3324844.236739275)"
passenger_flow_mpp.6865,6865,456.0,"LINESTRING (339542.71864242386 3332691.4954189723, 339542.8815938834 3332682.8461920577, 339547.9813819693 3332675.6769437655, 339556.2292685039 3332672.8960570428, 339564.64788303355 3332675.212109892)"
passenger_flow_mpp.6866,6866,458.0,"LINESTRING (327948.8340971734 3318635.39158337, 327974.09456060664 3318638.0948605277, 328040.08296890254 3318649.041316394, 328096.15750341234 3318661.6943728533, 328639.33487355435 3318832.0809650095)"
passenger_flow_mpp.6867,6867,458.0,"LINESTRING (332536.5219624366 3316356.743556047, 332583.8789290108 3316385.3345706277)"
passenger_flow_mpp.6868,6868,458.0,"LINESTRING (334419.6281148057 3318344.015444976, 334437.153746411 3318283.446373471, 334489.0819074935 3318296.8587037073, 334554.81912037544 3318318.2780736717, 334650.7454199081 3318349.5361015336, 334656.3030215598 3318353.333005002, 334664.1841667711 3318364.0791951125, 334664.91720825597 3318374.377992794, 334669.9141209937 3318379.40272071, 334677.2734038482 3318381.066397136)"
passenger_flow_mpp.6869,6869,460.0,"LINESTRING (327814.7287532322 3318544.968540961, 327826.6372845433 3318576.5339135784, 327838.1160320296 3318594.7582225828, 327852.6218419746 3318609.0552415946, 327870.2408465484 3318618.7584704626, 327920.7334930053 3318632.384464086, 327948.8340971734 3318635.39158337)"
passenger_flow_mpp.6870,6870,460.0,"LINESTRING (328073.1825847182 3327060.0994076836, 328093.33372011804 3327053.6876186724)"
passenger_flow_mpp.6871,6871,460.0,"LINESTRING (329441.67317171727 3327513.782180041, 329512.0630595909 3327465.011092392, 329566.47132814524 3327429.026165061, 329590.2932117791 3327416.795514151, 329597.3054250813 3327414.040802773)"
passenger_flow_mpp.6872,6872,460.0,"LINESTRING (338909.3909438357 3331412.3693312593, 338933.96676307113 3331425.312446795)"
passenger_flow_mpp.6873,6873,460.0,"LINESTRING (346752.6334623575 3336927.916767452, 346788.94871507393 3336893.156296684)"
passenger_flow_mpp.6874,6874,461.0,"LINESTRING (331597.89986219094 3332607.06065226, 331668.63259259966 3332486.5798610686, 331701.9320200344 3332426.6484566964, 331730.55216972285 3332363.24118398, 331752.3427524179 3332300.714495433, 331835.83553160547 3332015.4914266663)"
passenger_flow_mpp.6875,6875,461.0,"LINESTRING (342200.4498928188 3334125.7608716246, 342346.3867489159 3334148.9420697065)"
passenger_flow_mpp.6876,6876,462.0,"LINESTRING (318488.7073269101 3320043.9402233115, 318549.0406550658 3320007.876227263)"
passenger_flow_mpp.6877,6877,462.0,"LINESTRING (319388.45489789435 3319130.4672316536, 319408.64269879746 3319119.7158616763)"
passenger_flow_mpp.6878,6878,462.0,"LINESTRING (325546.6350118144 3326636.497696261, 325555.22952729894 3326582.3706337065, 325644.12285756174 3326089.456587302)"
passenger_flow_mpp.6879,6879,462.0,"LINESTRING (327416.1709985046 3318222.081154472, 327443.53474316304 3318176.8624953222, 327455.88626187976 3318164.3640632494, 327479.51106576424 3318144.4837211277, 327526.54137148743 3318090.647157322)"
passenger_flow_mpp.6880,6880,462.0,"LINESTRING (327633.5226049938 3318458.8143783226, 327651.60574515816 3318473.498835512, 327672.59005826176 3318482.3732785797, 327699.7992625532 3318488.157474786, 327749.3948103922 3318493.703797801, 327771.9691785673 3318499.3386549815, 327786.7540972247 3318506.757815255, 327801.14115700196 3318519.6154219024, 327813.2489701676 3318541.044905664, 327814.7287532322 3318544.968540961)"
passenger_flow_mpp.6881,6881,462.0,"LINESTRING (329612.7907796396 3335921.7352401083, 329627.6342615967 3335810.1980571304, 329638.1975336921 3335739.5250647054)"
passenger_flow_mpp.6882,6882,462.0,"LINESTRING (333087.20214284025 3325875.8720213086, 333224.1939237341 3325847.9654722116, 333255.49785115814 3325909.130023068)"
passenger_flow_mpp.6883,6883,462.0,"LINESTRING (340229.9122583531 3330394.470749041, 340242.0613567632 3330476.3801704543)"
passenger_flow_mpp.6884,6884,462.0,"LINESTRING (343746.8030769866 3325462.19937566, 343754.7643562319 3325545.3962798812)"
passenger_flow_mpp.6885,6885,462.0,"LINESTRING (348417.88788155816 3321661.0654605045, 348521.0110830294 3321660.98057161, 348551.32273524033 3321641.387727984)"
passenger_flow_mpp.6886,6886,462.0,"LINESTRING (349151.96367897536 3321636.602726191, 349172.6487143595 3321653.7236025375, 349190.99358566164 3321676.0864158627, 349201.16853356356 3321693.5725820162, 349205.85878083843 3321726.2092296975, 349207.9994080721 3321840.5770262354, 349207.47577817645 3322056.5197057454, 349204.95388598647 3322119.073483488, 349202.09620066173 3322135.850847926, 349198.91544955736 3322143.099535492, 349184.31416580663 3322161.7000640114, 349156.565062669 3322185.246788892, 348867.2936508504 3322179.7805623556, 348844.4823171719 3322190.5127572115, 348746.830440477 3322195.286497876, 348732.403150076 3322198.3662637295, 348728.1071573929 3322201.639779602, 348722.8322758054 3322210.912619161, 348722.9279476398 3322217.894868888, 348724.82570084557 3322222.635422981, 348730.5979510439 3322228.542242017, 348757.83559796796 3322238.1455921554, 348791.56709032005 3322221.831983406, 348826.9647205043 3322214.4745284026, 349027.5459045813 3322209.95624787, 349081.51617618033 3322213.430659966, 349108.29047642346 3322217.387844848, 349149.6041571751 3322226.4672214226, 349196.8811187464 3322241.340338134, 349236.77863966615 3322259.7507670624, 349274.295178208 3322280.410836985, 349316.064553385 3322308.772470046, 349354.01528386516 3322340.0684534265, 349428.2768651819 3322409.777534772, 349490.53483607795 3322476.4360773014, 349531.66581494175 3322514.6727963076, 349578.70059732883 3322554.3811027654, 349763.63901991525 3322733.4343733448, 349782.4677226618 3322756.124004114, 349792.1450551123 3322772.61976132, 349795.3654329016 3322789.5359384413, 349796.6963906796 3322823.548677401, 349787.9902423833 3322864.2381386957, 349783.629560809 3322876.9343487257, 349774.74532159534 3322890.3572252705, 349764.9252741779 3322898.8046109676, 349689.7078775688 3322978.0885920874, 349647.73432256695 3323019.4530058187, 349617.76288937463 3323056.7743159314, 349578.65351223655 3323117.1661751475, 349555.013154724 3323166.040637136, 349535.4731911351 3323218.517307101, 349526.3899427651 3323252.672064431, 349515.6778460487 3323322.9861144675, 349513.9074679736 3323362.9162248215, 349513.56991785544 3323472.551406185, 349520.4820298856 3323703.5792972962, 349524.06267246103 3323930.77293816, 349522.2537971424 3323946.649158801, 349517.40604642604 3323966.003177169, 349502.2244052056 3323998.4676051824, 349477.80047042295 3324025.0722448435, 349472.26539813075 3324036.4544648053, 349470.40823711315 3324048.7841584603, 349472.31481974956 3324061.2842019377, 349477.7726195855 3324072.5164453164, 349486.3853298335 3324081.7103494895, 349497.27148501016 3324087.8802955057, 349509.4622713398 3324090.706954967, 349521.9858574162 3324089.6493373923, 349533.9299785383 3324102.6775900074, 349547.5242283074 3324123.5537029966, 349635.95111156814 3324405.5699254405, 349666.6315850564 3324512.565443458, 349807.1773199729 3324953.8291812274, 349821.93533395155 3325003.6215774897, 349830.0112755877 3325037.210018282, 349832.1648342899 3325067.886149992, 349825.7982457178 3325202.3230759054, 349806.4972615106 3325510.385541234, 349802.8258766619 3325568.9954425027, 349796.6298622709 3325730.0342274364)"
