id,Feature_ID,Stop_Name,Total_Daily_Alighting,board_daily_int_cta_evening,board_daily_int_cta_morning,board_daily_int_p_o_14_evening,board_daily_int_p_o_14_morning,board_daily_int_cta_m_evening,board_daily_int_cta_m_morning,board_daily_int_coop_evening,board_daily_int_coop_morning,board_daily_int_p_b_8_morning,board_daily_int_p_b_8_evening,board_alight_daily_int_cta_evening,board_alight_daily_int_cta_morning,board_alight_daily_int_p_o_14_evening,board_alight_daily_int_p_o_14_morning,board_alight_daily_int_cta_m_evening,board_alight_daily_int_cta_m_morning,board_alight_daily_int_coop_evening,board_alight_daily_int_coop_morning,board_alight_daily_int_p_b_8_morning,board_alight_daily_int_p_b_8_evening,daily_services_period_cta_evening,daily_services_period_cta_morning,daily_services_period_p_o_14_evening,daily_services_period_p_o_14_morning,daily_services_period_cta_m_evening,daily_services_period_cta_m_morning,daily_services_period_coop_evening,daily_services_period_coop_morning,daily_services_period_p_b_8_morning,daily_services_period_p_b_8_evening,routes_cta_evening,routes_cta_morning,routes_p_o_14_evening,routes_p_o_14_morning,routes_cta_m_evening,routes_cta_m_morning,routes_coop_evening,routes_coop_morning,routes_p_b_8_morning,routes_p_b_8_evening,daily_services_morning_all,daily_services_evening_all,daily_services_all,Morning_Formal_BA,Morning_Informal_BA,Morning_All_BA,Daily_Formal_BA,Daily_Informal_BA,Daily_All_BA,geometry,Total_Morning_Boarding,Total_Evening_Boarding,Total_Routes_At_Stop
cairo_maptis_daily_boarding__alighting__by_agency.819,819,Kia Motors (Joseph Tito St.),0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,180.0,0.0,180.0,90.0,0.0,90.0,90.0,0.0,90.0,POINT (345122.3577448465 3334982.6251242207),90.0,0.0,3
cairo_maptis_daily_boarding__alighting__by_agency.820,820,Kids Land (Mostafa Al Nahas),1082.0,56.0,86.0,128.0,656.0,148.0,41.0,0.0,0.0,0.0,0.0,148.0,477.0,128.0,656.0,312.0,476.0,0.0,0.0,0.0,0.0,1184.0,1496.0,2864.0,3584.0,1536.0,2632.0,0.0,0.0,0.0,0.0,13,13,2,2,10,10,0,0,0,0,7712.0,5584.0,13296.0,953.0,656.0,1609.0,1413.0,784.0,2197.0,,783.0,332.0,50
cairo_maptis_daily_boarding__alighting__by_agency.821,821,Kilo 4 & Half Bus Station,7819.0,288.0,34.0,784.0,0.0,2960.0,3507.0,0.0,0.0,0.0,0.0,504.0,68.0,2444.0,2180.0,4656.0,5540.0,0.0,0.0,0.0,0.0,96.0,160.0,1280.0,1832.0,1568.0,1656.0,0.0,0.0,0.0,0.0,2,2,5,5,10,10,0,0,0,0,3648.0,2944.0,6592.0,5608.0,2180.0,7788.0,10768.0,4624.0,15392.0,POINT (344003.868119364 3328659.072297451),3541.0,4032.0,34
cairo_maptis_daily_boarding__alighting__by_agency.822,822,Kit Kat District,845.0,488.0,320.0,0.0,0.0,512.0,375.0,0.0,0.0,0.0,0.0,664.0,592.0,0.0,56.0,652.0,576.0,0.0,0.0,0.0,0.0,1216.0,1744.0,0.0,276.0,928.0,1216.0,0.0,0.0,0.0,0.0,14,14,0,2,5,5,0,0,0,0,3236.0,2144.0,5380.0,1168.0,56.0,1224.0,2484.0,56.0,2540.0,POINT (328203.2124385714 3327996.024345597),695.0,1000.0,40
cairo_maptis_daily_boarding__alighting__by_agency.823,823,Kit Kat Square,5480.0,888.0,1827.0,952.0,3150.0,744.0,1115.0,0.0,0.0,0.0,0.0,1596.0,2782.0,1784.0,4336.0,1572.0,2086.0,0.0,0.0,0.0,0.0,2096.0,2924.0,1296.0,1996.0,1824.0,2412.0,0.0,0.0,0.0,0.0,17,17,4,4,7,7,0,0,0,0,7332.0,5216.0,12548.0,4868.0,4336.0,9204.0,8036.0,6120.0,14156.0,POINT (327801.71897558926 3327411.1730712573),6092.0,2584.0,56
cairo_maptis_daily_boarding__alighting__by_agency.824,824,Kobry Al Qobba,4269.0,804.0,1047.0,2476.0,1728.0,820.0,1576.0,0.0,0.0,0.0,0.0,1484.0,1863.0,2752.0,2001.0,1912.0,2708.0,0.0,0.0,0.0,0.0,1872.0,2580.0,6080.0,8972.0,4512.0,6032.0,0.0,0.0,0.0,0.0,19,19,11,11,36,36,0,0,0,0,17584.0,12464.0,30048.0,4571.0,2001.0,6572.0,7967.0,4753.0,12720.0,POINT (335437.9228704699 3329601.719843752),4351.0,4100.0,132
cairo_maptis_daily_boarding__alighting__by_agency.825,825,Kobry Orabi,12834.0,2004.0,4060.0,2144.0,2952.0,488.0,996.0,3480.0,8046.0,0.0,0.0,5364.0,7240.0,2144.0,3540.0,2124.0,2948.0,4300.0,9344.0,0.0,0.0,2464.0,3064.0,2000.0,2900.0,784.0,924.0,816.0,1444.0,0.0,0.0,21,21,3,3,5,5,1,1,0,0,8332.0,6064.0,14396.0,10188.0,12884.0,23072.0,17676.0,19328.0,37004.0,POINT (331414.5668603637 3333599.4430274353),16054.0,8116.0,60
cairo_maptis_daily_boarding__alighting__by_agency.826,826,Koleyet Al Banat (Azhar University),327.0,16.0,161.0,0.0,0.0,100.0,308.0,0.0,0.0,0.0,0.0,40.0,366.0,0.0,0.0,176.0,330.0,0.0,0.0,0.0,0.0,752.0,1124.0,0.0,0.0,848.0,1208.0,0.0,0.0,0.0,0.0,13,13,0,0,8,8,0,0,0,0,2332.0,1600.0,3932.0,696.0,0.0,696.0,912.0,0.0,912.0,POINT (338504.5987173725 3325811.732106701),469.0,116.0,42
cairo_maptis_daily_boarding__alighting__by_agency.827,827,Konayyesa (Moneeb),1418.0,96.0,620.0,64.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1271.0,428.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,124.0,2976.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,3796.0,3040.0,6836.0,1271.0,823.0,2094.0,1431.0,1251.0,2682.0,POINT (326091.2854036296 3318519.519512567),1104.0,160.0,14
cairo_maptis_daily_boarding__alighting__by_agency.828,828,Korba District,5410.0,124.0,139.0,884.0,1890.0,656.0,690.0,0.0,0.0,0.0,0.0,212.0,315.0,1700.0,4537.0,1080.0,1949.0,0.0,0.0,0.0,0.0,464.0,792.0,672.0,1516.0,1968.0,2632.0,0.0,0.0,0.0,0.0,3,3,2,2,13,13,0,0,0,0,4940.0,3104.0,8044.0,2264.0,4537.0,6801.0,3556.0,6237.0,9793.0,POINT (338414.04191262124 3330219.4044532184),2719.0,1664.0,36
cairo_maptis_daily_boarding__alighting__by_agency.829,829,Koshary Abu Hanafy (Al Moqattam),600.0,196.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,460.0,368.0,828.0,298.0,0.0,298.0,906.0,0.0,906.0,POINT (339005.82833052764 3319920.547654274),110.0,196.0,8
cairo_maptis_daily_boarding__alighting__by_agency.830,830,Koshary Al Tahrir (Nasr St.),804.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1272.0,816.0,2088.0,0.0,524.0,524.0,0.0,956.0,956.0,POINT (334512.8037118878 3317366.998938304),0.0,152.0,2
cairo_maptis_daily_boarding__alighting__by_agency.831,831,Koshary Aladin (Shobra),1596.0,972.0,948.0,0.0,0.0,60.0,338.0,0.0,0.0,0.0,0.0,1856.0,1444.0,0.0,0.0,136.0,478.0,0.0,0.0,0.0,0.0,1856.0,2452.0,0.0,0.0,592.0,792.0,0.0,0.0,0.0,0.0,30,30,0,0,7,7,0,0,0,0,3244.0,2448.0,5692.0,1922.0,0.0,1922.0,3914.0,0.0,3914.0,POINT (331052.9719532791 3327944.412715284),1286.0,1032.0,74
cairo_maptis_daily_boarding__alighting__by_agency.832,832,Koshary Hend ( Masaken Al Wehda),808.0,848.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,580.0,480.0,1060.0,961.0,0.0,961.0,2385.0,0.0,2385.0,POINT (332474.9913825131 3334325.011668787),729.0,848.0,10
cairo_maptis_daily_boarding__alighting__by_agency.833,833,Language Institute (Al Qobba),1366.0,284.0,473.0,0.0,0.0,448.0,361.0,0.0,0.0,0.0,0.0,484.0,566.0,0.0,0.0,932.0,950.0,0.0,0.0,0.0,0.0,640.0,720.0,0.0,0.0,1264.0,1676.0,0.0,0.0,0.0,0.0,7,7,0,0,8,8,0,0,0,0,2396.0,1904.0,4300.0,1516.0,0.0,1516.0,2932.0,0.0,2932.0,POINT (336110.7259556211 3329035.485992841),834.0,732.0,30
cairo_maptis_daily_boarding__alighting__by_agency.834,834,Laylat Al Qadr Station,195.0,280.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,352.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,2,2,0,0,0,0,0,0,1,0,708.0,352.0,1060.0,350.0,93.0,443.0,718.0,93.0,811.0,POINT (297736.4930064696 3314651.7854264723),336.0,280.0,5
cairo_maptis_daily_boarding__alighting__by_agency.835,835,Leather and Tanning Company (Autostrad),238.0,16.0,76.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,220.0,56.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1048.0,2992.0,4204.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,9,9,0,0,0,0,0,0,5252.0,3696.0,8948.0,220.0,78.0,298.0,252.0,134.0,386.0,POINT (333750.98970112647 3320040.1731520565),76.0,72.0,38
cairo_maptis_daily_boarding__alighting__by_agency.836,836,Lebanon Square,153.0,84.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,46.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,92.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4,0,0,0,0,0,0,564.0,112.0,676.0,46.0,102.0,148.0,158.0,102.0,260.0,POINT (325838.1429005988 3326748.2404165417),23.0,84.0,6
cairo_maptis_daily_boarding__alighting__by_agency.837,837,Lebanon Square (Medan Lebnan),136.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,880.0,880.0,0.0,0.0,0.0,0.0,680.0,680.0,,0.0,544.0,3
cairo_maptis_daily_boarding__alighting__by_agency.838,838,Lebanon Square Station,5235.0,832.0,155.0,668.0,427.0,108.0,1080.0,0.0,0.0,0.0,0.0,1448.0,1447.0,1580.0,1276.0,1404.0,1350.0,0.0,0.0,0.0,0.0,624.0,732.0,2000.0,1372.0,288.0,360.0,0.0,0.0,0.0,0.0,8,8,9,9,1,1,0,0,0,0,2464.0,2912.0,5376.0,2797.0,1276.0,4073.0,5649.0,2856.0,8505.0,,1662.0,1608.0,36
cairo_maptis_daily_boarding__alighting__by_agency.839,839,Libya St,349.0,156.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,272.0,224.0,496.0,422.0,0.0,422.0,782.0,0.0,782.0,POINT (331528.5135676286 3334988.4028539318),277.0,156.0,8
cairo_maptis_daily_boarding__alighting__by_agency.840,840,Lotfy Al Sayed St & Masr Wal Sudan St,2502.0,224.0,236.0,100.0,0.0,496.0,255.0,0.0,0.0,0.0,0.0,1012.0,675.0,740.0,61.0,1284.0,829.0,0.0,0.0,0.0,0.0,1200.0,1596.0,2160.0,3784.0,2480.0,3324.0,0.0,0.0,0.0,0.0,18,18,7,7,26,26,0,0,0,0,8704.0,5840.0,14544.0,1504.0,61.0,1565.0,3800.0,801.0,4601.0,POINT (333535.31564849336 3328306.5070239753),491.0,820.0,102
cairo_maptis_daily_boarding__alighting__by_agency.841,841,Lux School (Al Marg),702.0,0.0,0.0,0.0,0.0,120.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,592.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,592.0,352.0,944.0,569.0,0.0,569.0,1169.0,0.0,1169.0,POINT (339058.4104325955 3337507.1104200077),347.0,120.0,6
cairo_maptis_daily_boarding__alighting__by_agency.842,842,Maadi Corniche Exit to Ring Rd.,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,4708.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,10,0,0,0,0,0,0,4708.0,64.0,4772.0,0.0,265.0,265.0,24.0,265.0,289.0,,0.0,0.0,11
cairo_maptis_daily_boarding__alighting__by_agency.843,843,Maadi Metro Station,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1064.0,880.0,1944.0,0.0,1610.0,1610.0,0.0,2858.0,2858.0,POINT (331835.3307236105 3315650.553445633),0.0,0.0,4
cairo_maptis_daily_boarding__alighting__by_agency.844,844,Maadi Military Hospital,1715.0,20.0,65.0,312.0,462.0,192.0,345.0,0.0,0.0,0.0,0.0,52.0,135.0,760.0,1124.0,476.0,564.0,0.0,0.0,0.0,0.0,368.0,404.0,5424.0,7424.0,608.0,832.0,0.0,0.0,0.0,0.0,5,5,9,9,4,4,0,0,0,0,8660.0,6400.0,15060.0,699.0,1124.0,1823.0,1227.0,1884.0,3111.0,POINT (330136.3612447324 3316535.010521787),872.0,524.0,36
cairo_maptis_daily_boarding__alighting__by_agency.845,845,Maasara Autostrad,855.0,0.0,0.0,92.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,4588.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,7,0,0,0,0,0,0,4588.0,2256.0,6844.0,0.0,546.0,546.0,0.0,1014.0,1014.0,POINT (335699.2680061938 3310379.976177167),67.0,92.0,14
cairo_maptis_daily_boarding__alighting__by_agency.846,846,Macdonald's (Mergheny St.),610.0,144.0,78.0,0.0,0.0,180.0,280.0,0.0,0.0,0.0,0.0,160.0,106.0,40.0,0.0,380.0,606.0,0.0,0.0,0.0,0.0,192.0,164.0,1072.0,0.0,1248.0,1772.0,0.0,0.0,0.0,0.0,2,2,7,0,7,7,0,0,0,0,1936.0,2512.0,4448.0,712.0,0.0,712.0,1252.0,40.0,1292.0,POINT (339514.87575053936 3329607.0058797556),358.0,324.0,25
cairo_maptis_daily_boarding__alighting__by_agency.847,847,Madbah ( Magra Al Oyoun),808.0,164.0,216.0,0.0,0.0,120.0,77.0,0.0,0.0,0.0,0.0,372.0,499.0,52.0,0.0,120.0,342.0,0.0,0.0,0.0,0.0,1488.0,2088.0,384.0,0.0,768.0,1188.0,0.0,0.0,0.0,0.0,19,19,1,0,7,7,0,0,0,0,3276.0,2640.0,5916.0,841.0,0.0,841.0,1333.0,52.0,1385.0,POINT (330291.1046690845 3322404.8005108694),293.0,284.0,53
cairo_maptis_daily_boarding__alighting__by_agency.848,848,Madbah Steps (Ring Rd.),141.0,0.0,224.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,180.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,5,0,0,0,0,0,0,1432.0,160.0,1592.0,224.0,183.0,407.0,288.0,183.0,471.0,POINT (331218.11536137236 3336681.8337764996),330.0,0.0,9
cairo_maptis_daily_boarding__alighting__by_agency.849,849,Madinat Al Bo'oth Al Eslamyya,140.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,728.0,464.0,1192.0,124.0,0.0,124.0,172.0,0.0,172.0,POINT (333905.13722875377 3325842.717834923),0.0,32.0,10
cairo_maptis_daily_boarding__alighting__by_agency.850,850,Madinat Al Talaba,1835.1297925900924,108.0,502.0,275.17342870817265,1153.0,136.0,0.0,0.0,0.0,0.0,0.0,140.0,502.0,633.0429613816065,1551.0,1152.0,632.0,144.0,712.0,0.0,0.0,176.0,280.0,1488.0,2036.0,368.0,640.0,144.0,712.0,0.0,0.0,4,4,3,3,3,3,1,1,0,0,3668.0,2176.0,5844.0,1134.0,2263.0,3397.0,2426.0,2206.8898608578984,3963.134190786282,POINT (326534.1648127758 3328066.603317287),1655.0,519.1734287081727,22
cairo_maptis_daily_boarding__alighting__by_agency.851,851,Magda Square,1008.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,327.0,200.0,87.0,0.0,0.0,0.0,0.0,146.0,0.0,528.0,536.0,560.0,776.0,0.0,0.0,0.0,0.0,584.0,0.0,4,4,2,2,0,0,0,0,2,0,1896.0,1088.0,2984.0,327.0,233.0,560.0,635.0,433.0,1068.0,POINT (301458.56709753023 3317866.8756298767),0.0,60.0,14
cairo_maptis_daily_boarding__alighting__by_agency.852,852,Magra Al Oyoun (Salah Salem),12749.0,420.0,657.0,11024.0,7678.0,396.0,345.0,0.0,0.0,0.0,0.0,768.0,2025.0,15528.0,14108.0,420.0,420.0,0.0,0.0,0.0,0.0,1408.0,1948.0,4880.0,5344.0,1104.0,1556.0,0.0,0.0,0.0,0.0,18,18,5,5,8,8,0,0,0,0,8848.0,7392.0,16240.0,2445.0,14108.0,16553.0,3633.0,29636.0,33269.0,POINT (331403.8493586143 3322066.7812571786),8680.0,11840.0,62
cairo_maptis_daily_boarding__alighting__by_agency.853,853,Mahmoudeya Housing (Al Moqattam),118.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,92.0,112.0,204.0,54.0,0.0,54.0,174.0,0.0,174.0,POINT (339589.8375226697 3320567.1929618465),36.0,20.0,4
cairo_maptis_daily_boarding__alighting__by_agency.854,854,Mahmoudeya Station,3478.0,0.0,36.0,776.0,185.0,36.0,90.0,0.0,0.0,696.0,688.0,20.0,240.0,2232.0,814.0,180.0,162.0,0.0,0.0,1329.0,1008.0,32.0,88.0,544.0,296.0,96.0,144.0,0.0,0.0,576.0,576.0,2,2,1,1,1,1,0,0,1,1,1104.0,1248.0,2352.0,402.0,2143.0,2545.0,602.0,5383.0,5985.0,POINT (345348.9552375355 3317071.6789688915),1007.0,1500.0,10
cairo_maptis_daily_boarding__alighting__by_agency.855,855,Makram Ebeid and Mostafa Al Nahas,392.0,0.0,0.0,0.0,561.0,480.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,508.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,640.0,976.0,0.0,0.0,0.0,0.0,0,0,0,1,6,6,0,0,0,0,3036.0,640.0,3676.0,217.0,889.0,1106.0,725.0,889.0,1614.0,,742.0,480.0,13
cairo_maptis_daily_boarding__alighting__by_agency.856,856,Mall of Arabia,669.0,64.0,46.0,200.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,153.0,240.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,704.0,1296.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,5,0,0,0,0,0,0,2840.0,2000.0,4840.0,153.0,487.0,640.0,365.0,727.0,1092.0,POINT (304459.019408121 3320784.880747281),159.0,264.0,18
cairo_maptis_daily_boarding__alighting__by_agency.857,857,Mall of Egypt,332.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,0,0,0,0,0,0,1736.0,1328.0,3064.0,0.0,224.0,224.0,0.0,600.0,600.0,POINT (308316.61318398966 3317174.0306841545),0.0,268.0,10
cairo_maptis_daily_boarding__alighting__by_agency.858,858,Manial Shiha Elementary School,953.0,0.0,0.0,200.0,475.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,540.0,950.0,0.0,0.0,96.0,84.0,0.0,0.0,0.0,0.0,1232.0,1484.0,0.0,0.0,96.0,56.0,0.0,0.0,0,0,3,3,0,0,1,1,0,0,1540.0,1328.0,2868.0,0.0,1034.0,1034.0,0.0,1670.0,1670.0,POINT (330486.6083100269 3314620.2041829564),517.0,200.0,8
cairo_maptis_daily_boarding__alighting__by_agency.859,859,Manial Shiha Post Office,1010.0,0.0,0.0,416.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,1886.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1392.0,1788.0,0.0,0.0,0.0,56.0,0.0,0.0,0,0,4,4,0,0,0,1,0,0,1844.0,1392.0,3236.0,0.0,1914.0,1914.0,0.0,2570.0,2570.0,POINT (329423.6283070485 3315664.0590979825),1144.0,416.0,9
cairo_maptis_daily_boarding__alighting__by_agency.860,860,Manshiyat Al Bakri Steps (Ring Rd.),161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0,0,7,0,0,0,0,1,0,0,36.0,2096.0,2132.0,0.0,9.0,9.0,0.0,161.0,161.0,POINT (321159.499465216 3321483.8502717004),0.0,0.0,8
cairo_maptis_daily_boarding__alighting__by_agency.861,861,Manshiyat Al Bakry General Hospital,208.0,0.0,0.0,16.0,0.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,80.0,72.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,320.0,112.0,184.0,0.0,0.0,0.0,0.0,0,0,1,1,2,2,0,0,0,0,504.0,176.0,680.0,128.0,80.0,208.0,200.0,96.0,296.0,POINT (336863.52246018837 3330253.7106792135),28.0,60.0,6
cairo_maptis_daily_boarding__alighting__by_agency.862,862,Manshiyat Al Gamal,1814.0,28.0,27.0,0.0,0.0,164.0,507.0,0.0,0.0,0.0,0.0,140.0,27.0,0.0,0.0,1016.0,1357.0,0.0,0.0,0.0,0.0,112.0,108.0,0.0,0.0,704.0,936.0,0.0,0.0,0.0,0.0,1,1,0,0,7,7,0,0,0,0,1044.0,816.0,1860.0,1384.0,0.0,1384.0,2540.0,0.0,2540.0,POINT (333519.4454461363 3330484.979252727),534.0,192.0,16
cairo_maptis_daily_boarding__alighting__by_agency.863,863,Manshiyat Nasser,4052.0,76.0,109.0,968.0,1301.0,144.0,284.0,0.0,0.0,0.0,0.0,276.0,235.0,1976.0,3590.0,444.0,413.0,0.0,0.0,0.0,0.0,544.0,628.0,5568.0,8920.0,912.0,1344.0,0.0,0.0,0.0,0.0,5,5,10,10,4,4,0,0,0,0,10892.0,7024.0,17916.0,648.0,3590.0,4238.0,1368.0,5566.0,6934.0,POINT (333356.49085450737 3324285.1655019154),1694.0,1188.0,38
cairo_maptis_daily_boarding__alighting__by_agency.864,864,Manshiyat Nasser Bus Station - North,960.0,100.0,109.0,1068.0,564.0,40.0,115.0,0.0,0.0,196.0,168.0,156.0,148.0,1788.0,564.0,132.0,168.0,0.0,0.0,196.0,168.0,208.0,264.0,2064.0,3632.0,304.0,448.0,0.0,0.0,112.0,96.0,5,5,9,9,4,4,0,0,1,1,4456.0,2672.0,7128.0,316.0,760.0,1076.0,604.0,2716.0,3320.0,,984.0,1376.0,38
cairo_maptis_daily_boarding__alighting__by_agency.865,865,Marioteya Rd. & Faisal St.,2809.0,0.0,0.0,0.0,0.0,160.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,1477.0,240.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,1380.0,320.0,328.0,0.0,0.0,0.0,0.0,0,0,4,4,1,1,0,0,0,0,1708.0,1248.0,2956.0,533.0,1477.0,2010.0,773.0,2401.0,3174.0,POINT (321275.1973958967 3319520.458103213),205.0,160.0,10
cairo_maptis_daily_boarding__alighting__by_agency.866,866,Marioteya Tunnel Entrance,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,1084.0,752.0,1836.0,0.0,1754.0,1754.0,0.0,2990.0,2990.0,POINT (321055.0644678284 3319643.16927109),0.0,0.0,8
cairo_maptis_daily_boarding__alighting__by_agency.867,867,Marioteya Tunnel Exit,2068.0,0.0,0.0,2440.0,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,0,0,0,0,0,0,1512.0,944.0,2456.0,0.0,6480.0,6480.0,0.0,9800.0,9800.0,POINT (321060.6858630873 3319656.9409781643),5292.0,2440.0,8
cairo_maptis_daily_boarding__alighting__by_agency.868,868,Marioteyya,154.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,7,0,0,0,0,0,0,2292.0,2096.0,4388.0,0.0,185.0,185.0,0.0,269.0,269.0,POINT (320747.5553481258 3321392.0124068316),115.0,0.0,14
cairo_maptis_daily_boarding__alighting__by_agency.869,869,Markaz Al Nakheel (6th of October),995.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,792.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,288.0,0,2,0,0,0,0,0,0,1,1,692.0,288.0,980.0,23.0,635.0,658.0,23.0,1427.0,1450.0,POINT (297687.2257181102 3316624.6547744432),23.0,432.0,4
